slug_game,discipline,event,medal_type,athlete_name,country,address,latitude,longitude
1948-st-moritz,Cross Country Skiing,50km men,BRONZE,Benjamin VANNINEN,Finland,Helsinki,60.1674881,24.9427473
1948-st-moritz,Cross Country Skiing,18km men,GOLD,Martin LUNDSTR??M,Sweden,Stockholm,59.3251172,18.0710935
1948-st-moritz,Cross Country Skiing,18km men,SILVER,Nils ??STENSSON,Sweden,Stockholm,59.3251172,18.0710935
1948-st-moritz,Cross Country Skiing,18km men,BRONZE,Gunnar ERIKSSON,Sweden,Stockholm,59.3251172,18.0710935
1948-st-moritz,Speed skating,500m men,GOLD,Finn HELGESEN,Norway,Oslo,59.9133301,10.7389701
1948-st-moritz,Speed skating,500m men,SILVER,Ken Bartholomew,United States of America,United States of America,39.7837304,-100.445882
1948-st-moritz,Speed skating,500m men,SILVER,Thomas BYBERG,Norway,Oslo,59.9133301,10.7389701
1948-st-moritz,Speed skating,500m men,SILVER,Robert FITZGERALD,United States of America,United States of America,39.7837304,-100.445882
1948-st-moritz,Speed skating,10000m men,GOLD,Ake SEYFFARTH,Sweden,Stockholm,59.3251172,18.0710935
1948-st-moritz,Speed skating,10000m men,SILVER,Lauri PARKKINEN,Finland,Helsinki,60.1674881,24.9427473
1948-st-moritz,Speed skating,10000m men,BRONZE,Pentti LAMMIO,Finland,Helsinki,60.1674881,24.9427473
1948-st-moritz,Speed skating,1500m men,GOLD,Sverre FARSTAD,Norway,Oslo,59.9133301,10.7389701
1948-st-moritz,Speed skating,1500m men,SILVER,Ake SEYFFARTH,Sweden,Stockholm,59.3251172,18.0710935
1948-st-moritz,Speed skating,1500m men,BRONZE,Odd LUNDBERG,Norway,Oslo,59.9133301,10.7389701
1948-st-moritz,Speed skating,5000m men,GOLD,Reidar LIAKLEV,Norway,Oslo,59.9133301,10.7389701
1948-st-moritz,Speed skating,5000m men,SILVER,Odd LUNDBERG,Norway,Oslo,59.9133301,10.7389701
1948-st-moritz,Speed skating,5000m men,BRONZE,G??the HEDLUND,Sweden,Stockholm,59.3251172,18.0710935
1936-garmisch-partenkirchen,Figure skating,Individual women,GOLD,Sonja HENIE,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Figure skating,Individual women,SILVER,Cecilia COLLEDGE,Great Britain,Great Britain,54.31536155,-1.918023495
1936-garmisch-partenkirchen,Figure skating,Individual women,BRONZE,Vivi-Anne HULTEN,Sweden,Stockholm,59.3251172,18.0710935
1936-garmisch-partenkirchen,Figure skating,Individual men,GOLD,Karl SCH??FER,Austria,Vienna,48.2083537,16.3725042
1936-garmisch-partenkirchen,Figure skating,Individual men,SILVER,Ernst BAIER,Germany,Berlin,52.5170365,13.3888599
1936-garmisch-partenkirchen,Figure skating,Individual men,BRONZE,Felix KASPAR,Austria,Vienna,48.2083537,16.3725042
1936-garmisch-partenkirchen,Figure skating,Pairs mixed,GOLD,Maxi HERBER,Germany,Berlin,52.5170365,13.3888599
1936-garmisch-partenkirchen,Figure skating,Pairs mixed,GOLD,Ernst BAIER,Germany,Berlin,52.5170365,13.3888599
1936-garmisch-partenkirchen,Figure skating,Pairs mixed,SILVER,Ilse PAUSIN,Austria,Vienna,48.2083537,16.3725042
1936-garmisch-partenkirchen,Figure skating,Pairs mixed,SILVER,Erik PAUSIN,Austria,Vienna,48.2083537,16.3725042
1936-garmisch-partenkirchen,Figure skating,Pairs mixed,BRONZE,Emilia ROTTER,Hungary,Budapest,47.4979937,19.0403594
1936-garmisch-partenkirchen,Figure skating,Pairs mixed,BRONZE,Laszlo SZOLLAS,Hungary,Budapest,47.4979937,19.0403594
1936-garmisch-partenkirchen,Speed skating,500m men,GOLD,Ivar BALLANGRUD,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Speed skating,500m men,SILVER,Georg KROG,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Speed skating,500m men,BRONZE,Leo FREISINGER,United States of America,United States of America,39.7837304,-100.445882
1936-garmisch-partenkirchen,Speed skating,1500m men,GOLD,Charles MATHISEN,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Speed skating,1500m men,SILVER,Ivar BALLANGRUD,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Speed skating,1500m men,BRONZE,Birger WASENIUS,Finland,Helsinki,60.1674881,24.9427473
1936-garmisch-partenkirchen,Speed skating,5000m men,GOLD,Ivar BALLANGRUD,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Speed skating,5000m men,SILVER,Birger WASENIUS,Finland,Helsinki,60.1674881,24.9427473
1936-garmisch-partenkirchen,Speed skating,5000m men,BRONZE,Antero OJALA,Finland,Helsinki,60.1674881,24.9427473
1936-garmisch-partenkirchen,Speed skating,10000m men,GOLD,Ivar BALLANGRUD,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Speed skating,10000m men,SILVER,Birger WASENIUS,Finland,Helsinki,60.1674881,24.9427473
1936-garmisch-partenkirchen,Speed skating,10000m men,BRONZE,Max STIEPL,Austria,Vienna,48.2083537,16.3725042
1936-garmisch-partenkirchen,Bobsleigh,two-man men,GOLD,Ivan Elmore BROWN,United States of America,United States of America,39.7837304,-100.445882
1936-garmisch-partenkirchen,Bobsleigh,two-man men,GOLD,Alan M. WASHBOND,United States of America,United States of America,39.7837304,-100.445882
1936-garmisch-partenkirchen,Bobsleigh,two-man men,SILVER,Fritz FEIERABEND,Switzerland,Bern,46.9482713,7.4514512
1936-garmisch-partenkirchen,Bobsleigh,two-man men,SILVER,Joseph BEERLI,Switzerland,Bern,46.9482713,7.4514512
1936-garmisch-partenkirchen,Bobsleigh,two-man men,BRONZE,"Gil Colgate, Jr.",United States of America,United States of America,39.7837304,-100.445882
1936-garmisch-partenkirchen,Bobsleigh,two-man men,BRONZE,Richard Webster LAWRENCE,United States of America,United States of America,39.7837304,-100.445882
1936-garmisch-partenkirchen,Cross Country Skiing,18km men,GOLD,Erik August LARSSON,Sweden,Stockholm,59.3251172,18.0710935
1936-garmisch-partenkirchen,Cross Country Skiing,18km men,SILVER,Oddbjorn HAGEN,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Cross Country Skiing,18km men,BRONZE,Pekka Niemi,Finland,Helsinki,60.1674881,24.9427473
1936-garmisch-partenkirchen,Cross Country Skiing,50km men,GOLD,Elis WIKLUND,Sweden,Stockholm,59.3251172,18.0710935
1936-garmisch-partenkirchen,Cross Country Skiing,50km men,SILVER,Axel WIKSTR??M,Sweden,Stockholm,59.3251172,18.0710935
1936-garmisch-partenkirchen,Cross Country Skiing,50km men,BRONZE,Nils-Joel ENGLUND,Sweden,Stockholm,59.3251172,18.0710935
1936-garmisch-partenkirchen,Nordic Combined,Individual men,GOLD,Oddbjorn HAGEN,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Nordic Combined,Individual men,SILVER,Olaf HOFFSBAKKEN,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Nordic Combined,Individual men,BRONZE,Sverre BRODAHL,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Ski Jumping,Normal Hill Individual men,GOLD,Birger RUUD,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Ski Jumping,Normal Hill Individual men,SILVER,Sven ERIKSSON,Sweden,Stockholm,59.3251172,18.0710935
1936-garmisch-partenkirchen,Ski Jumping,Normal Hill Individual men,BRONZE,Reidar ANDERSEN,Norway,Oslo,59.9133301,10.7389701
1936-garmisch-partenkirchen,Alpine Skiing,alpine combined men,GOLD,Franz PFN??R,Germany,Berlin,52.5170365,13.3888599
1936-garmisch-partenkirchen,Alpine Skiing,alpine combined men,SILVER,Gustav LANTSCHNER,Germany,Berlin,52.5170365,13.3888599
1936-garmisch-partenkirchen,Alpine Skiing,alpine combined men,BRONZE,Emile ALLAIS,France,Paris,48.8588897,2.320041022
1936-garmisch-partenkirchen,Alpine Skiing,alpine combined women,GOLD,Christel CRANZ,Germany,Berlin,52.5170365,13.3888599
1936-garmisch-partenkirchen,Alpine Skiing,alpine combined women,SILVER,K??the GRASEGGER,Germany,Berlin,52.5170365,13.3888599
1936-garmisch-partenkirchen,Alpine Skiing,alpine combined women,BRONZE,Laila SCHOU-NILSEN,Norway,Oslo,59.9133301,10.7389701
1932-lake-placid,Speed skating,10000m men,GOLD,Irving JAFFEE,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Speed skating,10000m men,SILVER,Ivar BALLANGRUD,Norway,Oslo,59.9133301,10.7389701
1932-lake-placid,Speed skating,10000m men,BRONZE,Frank STACK,Canada,Ottawa,45.4211435,-75.6900574
1932-lake-placid,Speed skating,5000m men,GOLD,Irving JAFFEE,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Speed skating,5000m men,SILVER,Edward MURPHY,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Speed skating,5000m men,BRONZE,William F. LOGAN,Canada,Ottawa,45.4211435,-75.6900574
1932-lake-placid,Speed skating,1500m men,GOLD,Jack SHEA,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Speed skating,1500m men,SILVER,Alex Hurd,Canada,Ottawa,45.4211435,-75.6900574
1932-lake-placid,Speed skating,1500m men,BRONZE,William F. LOGAN,Canada,Ottawa,45.4211435,-75.6900574
1932-lake-placid,Speed skating,500m men,GOLD,Jack SHEA,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Speed skating,500m men,SILVER,Bernt EVENSEN,Norway,Oslo,59.9133301,10.7389701
1932-lake-placid,Speed skating,500m men,BRONZE,Alex Hurd,Canada,Ottawa,45.4211435,-75.6900574
1932-lake-placid,Cross Country Skiing,50km men,GOLD,Veli SAARINEN,Finland,Helsinki,60.1674881,24.9427473
1932-lake-placid,Cross Country Skiing,50km men,SILVER,V??in?? LIIKKANEN,Finland,Helsinki,60.1674881,24.9427473
1932-lake-placid,Cross Country Skiing,50km men,BRONZE,Arne RUSTADSTUEN,Norway,Oslo,59.9133301,10.7389701
1932-lake-placid,Cross Country Skiing,18km men,GOLD,Sven UTTERSTR??M,Sweden,Stockholm,59.3251172,18.0710935
1932-lake-placid,Cross Country Skiing,18km men,SILVER,Axel WIKSTR??M,Sweden,Stockholm,59.3251172,18.0710935
1932-lake-placid,Cross Country Skiing,18km men,BRONZE,Veli SAARINEN,Finland,Helsinki,60.1674881,24.9427473
1932-lake-placid,Bobsleigh,two-man men,GOLD,J. Hubert STEVENS,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Bobsleigh,two-man men,GOLD,Curtis STEVENS,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Bobsleigh,two-man men,SILVER,Reto CAPADRUTT,Switzerland,Bern,46.9482713,7.4514512
1932-lake-placid,Bobsleigh,two-man men,SILVER,Oscar GEIER,Switzerland,Bern,46.9482713,7.4514512
1932-lake-placid,Bobsleigh,two-man men,BRONZE,John HEATON,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Bobsleigh,two-man men,BRONZE,Robert MINTON,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Figure skating,Pairs mixed,GOLD,Andr??e BRUNET,France,Paris,48.8588897,2.320041022
1932-lake-placid,Figure skating,Pairs mixed,GOLD,Pierre BRUNET,France,Paris,48.8588897,2.320041022
1932-lake-placid,Figure skating,Pairs mixed,SILVER,Beatrix LOUGHRAN,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Figure skating,Pairs mixed,SILVER,Sherwin BADGER,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Figure skating,Pairs mixed,BRONZE,Emilia ROTTER,Hungary,Budapest,47.4979937,19.0403594
1932-lake-placid,Figure skating,Pairs mixed,BRONZE,Laszlo SZOLLAS,Hungary,Budapest,47.4979937,19.0403594
1932-lake-placid,Figure skating,Individual men,GOLD,Karl SCH??FER,Austria,Vienna,48.2083537,16.3725042
1932-lake-placid,Figure skating,Individual men,SILVER,Gillis GRAFSTR??M,Sweden,Stockholm,59.3251172,18.0710935
1932-lake-placid,Figure skating,Individual men,BRONZE,Montgomery WILSON,Canada,Ottawa,45.4211435,-75.6900574
1932-lake-placid,Figure skating,Individual women,GOLD,Sonja HENIE,Norway,Oslo,59.9133301,10.7389701
1932-lake-placid,Figure skating,Individual women,SILVER,Fritzi BURGER,Austria,Vienna,48.2083537,16.3725042
1932-lake-placid,Figure skating,Individual women,BRONZE,Maribel VINSON,United States of America,United States of America,39.7837304,-100.445882
1932-lake-placid,Nordic Combined,Individual men,GOLD,Johan GR??TTUMSBR??TEN,Norway,Oslo,59.9133301,10.7389701
1932-lake-placid,Nordic Combined,Individual men,SILVER,Ole STENEN,Norway,Oslo,59.9133301,10.7389701
1932-lake-placid,Nordic Combined,Individual men,BRONZE,Hans VINJARENGEN,Norway,Oslo,59.9133301,10.7389701
1932-lake-placid,Ski Jumping,Normal Hill Individual men,GOLD,Birger RUUD,Norway,Oslo,59.9133301,10.7389701
